name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Christian Anderson,Lovett,PG,473360,,2024,4.0,91.06886053795137,122.0,GA,7363,https://on3static.com/uploads/assets/872/126/126872.png,https://www.on3.com/db/christian-anderson-150061/,college_basketball
Shon Abaev,Calvary Christian Academy,SF,457527,,2025,4.0,96.71831260251503,27.0,FL,463,https://on3static.com/uploads/assets/38/358/358038.jpg,https://www.on3.com/db/shon-abaev-178193/,college_basketball
Malachi Moreno,Great Crossing,C,454129,,2025,4.0,96.70218357025696,28.0,KY,13717,https://on3static.com/uploads/assets/167/157/157167.png,https://www.on3.com/db/malachi-moreno-162537/,college_basketball
Jaxon Kohler,Southern California Academy,PF,444951,,2022,4.0,95.16802229182018,54.0,CA,20934,https://on3static.com/uploads/assets/49/140/140049.png,https://www.on3.com/db/jaxon-kohler-58335/,college_basketball
Eric Reibe,The Bullis School,C,424364,,2025,4.0,96.59202403309007,29.0,MD,3049,https://on3static.com/uploads/assets/723/501/501723.png,https://www.on3.com/db/eric-reibe-179412/,college_basketball
Niko Bundalo,Prolific Prep,PF,421383,,2025,4.0,96.2703111999905,30.0,CA,26608,https://on3static.com/uploads/assets/27/207/207027.jpg,https://www.on3.com/db/niko-bundalo-236234/,college_basketball
Boopie Miller,Unknown,CG,414643,,2021,,,,,241343,https://on3static.com/uploads/assets/770/304/304770.png,https://www.on3.com/db/boopie-miller-156820/,college_basketball
Ryan Conwell,Pike,SG,411483,,2022,3.0,81.0,304.0,IN,1848,https://on3static.com/uploads/assets/835/175/175835.jpeg,https://www.on3.com/db/ryan-conwell-147627/,college_basketball
Alex Karaban,New Hampton School,SF,406857,,2021,4.0,92.5926400147384,92.0,NH,23824,https://on3static.com/uploads/assets/731/501/501731.png,https://www.on3.com/db/alex-karaban-144829/,college_basketball
Aden Holloway,Prolific Prep,CG,383770,,2023,4.0,97.78726421541825,18.0,CA,113889,https://on3static.com/uploads/assets/164/216/216164.jpeg,https://www.on3.com/db/aden-holloway-1508/,college_basketball
Sadiq White,IMG Academy,PF,383675,,2025,4.0,96.2462754356146,31.0,FL,1730,https://on3static.com/uploads/assets/890/136/136890.jpeg,https://www.on3.com/db/sadiq-white-158394/,college_basketball
Thomas Haugh,Perkiomen School,PF,378803,,2023,3.0,86.025,198.0,PA,3392,https://on3static.com/uploads/assets/871/252/252871.png,https://www.on3.com/db/thomas-haugh-155456/,college_basketball
London Jemison,St. Thomas More,PF,374501,,2025,4.0,96.1519795801935,32.0,CT,2687,https://on3static.com/uploads/assets/709/274/274709.jpeg,https://www.on3.com/db/london-jemison-236561/,college_basketball
Juke Harris,Salisbury,SG,360609,,2024,4.0,92.93106577008106,95.0,NC,9771,https://on3static.com/uploads/assets/940/66/66940.jpeg,https://www.on3.com/db/juke-harris-154860/,college_basketball
Trey Parker,Overtime Elite,PG,352963,,2024,3.0,89.18548913043477,148.0,GA,866871,https://on3static.com/uploads/assets/17/439/439017.jpg,https://www.on3.com/db/trey-parker-115200/,college_basketball
Mason Falslev,Sky View,SG,343900,,2020,3.0,84.16666666666667,245.0,UT,14979,https://on3static.com/uploads/assets/586/24/24586.jpeg,https://www.on3.com/db/mason-falslev-84748/,college_basketball
Kayden Mingo,Long Island Lutheran,CG,343795,,2025,4.0,95.98898765659541,34.0,NY,3786,https://on3static.com/uploads/assets/843/321/321843.png,https://www.on3.com/db/kayden-mingo-236402/,college_basketball
Josh Dix,Abraham Lincoln,SG,332222,,2022,3.0,86.05,194.0,IA,9508,https://on3static.com/uploads/assets/419/428/428419.jpg,https://www.on3.com/db/josh-dix-67023/,college_basketball
Acaden Lewis,Sidwell Friends,PG,327870,,2025,4.0,95.85488343000452,35.0,DC,11431,https://on3static.com/uploads/assets/644/325/325644.png,https://www.on3.com/db/acaden-lewis-236364/,college_basketball
Eli Ellis,Moravian Prep,SG,327766,,2025,4.0,93.51861643330878,71.0,NC,1223669,https://on3static.com/uploads/assets/446/256/256446.jpeg,https://www.on3.com/db/eli-ellis-151098/,college_basketball
Patrick Ngongba,Paul VI Catholic,C,325484,,2024,4.0,96.9993259264982,26.0,VA,3672,https://on3static.com/uploads/assets/69/200/200069.jpeg,https://www.on3.com/db/patrick-ngongba-150257/,college_basketball
Rafael Castro,Dover,PF,320162,,2021,0.0,,,NJ,45718,https://on3static.com/uploads/assets/562/302/302562.png,https://www.on3.com/db/rafael-castro-97938/,college_basketball
Keyshawn Hall,The Skill Factory,SF,307257,,2022,0.0,,,GA,60429,https://on3static.com/uploads/assets/242/312/312242.png,https://www.on3.com/db/keyshawn-hall-150056/,college_basketball
Jamier Jones,Oak Ridge,SF,304010,,2025,4.0,95.60944178334562,39.0,FL,50870,https://on3static.com/uploads/assets/717/148/148717.jpeg,https://www.on3.com/db/jamier-jones-158519/,college_basketball
MJ Collins,Westminster Catawba Christian School,SG,300883,,2022,3.0,87.1,175.0,SC,7312,https://on3static.com/uploads/assets/201/110/110201.jpg,https://www.on3.com/db/mj-collins-147021/,college_basketball
