name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Dylan Raiola,Buford,QB,1325740,59.0,2024,5.0,98.22541199158486,21.0,GA,200433,https://on3static.com/uploads/assets/426/333/333426.png,https://www.on3.com/db/dylan-raiola-147035/,college_football
Chaz Coleman,Warren G Harding,EDGE,1322335,60.0,2025,4.0,91.90472826086956,203.0,OH,0,https://on3static.com/uploads/assets/809/506/506809.png,https://www.on3.com/db/chaz-coleman-242875/,college_football
Keelon Russell,Duncanville,QB,1315949,62.0,2025,5.0,99.61959677419355,2.0,TX,60705,https://on3static.com/uploads/assets/217/321/321217.jpg,https://www.on3.com/db/keelon-russell-176648/,college_football
Damon Wilson II,Venice,EDGE,1313993,63.0,2023,5.0,97.58854312762975,20.0,FL,23690,https://on3static.com/uploads/assets/341/401/401341.png,https://www.on3.com/db/damon-wilson-ii-28748/,college_football
Howard Sampson,Humble,OT,1290073,65.0,2022,0.0,,,TX,11254,https://on3static.com/uploads/assets/982/268/268982.png,https://www.on3.com/db/howard-sampson-150534/,college_football
Gunner Stockton,Rabun County,QB,1263842,66.0,2022,4.0,93.1070652173913,149.0,GA,41338,https://on3static.com/uploads/assets/78/153/153078.jpg,https://www.on3.com/db/gunner-stockton-47246/,college_football
Bear Alexander,IMG Academy,DL,1233716,68.0,2022,4.0,96.33238078541373,43.0,FL,42590,https://on3static.com/uploads/assets/928/218/218928.png,https://www.on3.com/db/bear-alexander-9456/,college_football
Carter Smith,Olentangy Liberty,OT,1216032,70.0,2022,3.0,86.94972826086956,672.0,OH,5325,https://on3static.com/uploads/assets/800/263/263800.png,https://www.on3.com/db/carter-smith-18942/,college_football
Drew Allar,Medina,QB,1200000,74.0,2022,5.0,97.14654628330996,28.0,OH,147705,https://on3static.com/uploads/assets/863/94/94863.png,https://www.on3.com/db/drew-allar-38915/,college_football
Cayden Green,Lee's Summit North,OT,1189460,76.0,2023,4.0,94.38532608695652,95.0,MO,20349,https://on3static.com/uploads/assets/740/23/23740.jpeg,https://www.on3.com/db/cayden-green-19225/,college_football
Jacarrius Peak,Valdosta,OT,1176502,79.0,2022,4.0,89.05815217391304,392.0,GA,16807,https://on3static.com/uploads/assets/572/225/225572.png,https://www.on3.com/db/jacarrius-peak-147253/,college_football
DJ Lagway,Willis,QB,1173042,80.0,2024,5.0,99.2258870967742,3.0,TX,158925,https://on3static.com/uploads/assets/907/287/287907.png,https://www.on3.com/db/dj-lagway-34744/,college_football
Matayo Uiagalelei,St. John Bosco,EDGE,1167297,81.0,2023,4.0,96.57343969144462,40.0,CA,42371,https://on3static.com/uploads/assets/988/303/303988.png,https://www.on3.com/db/matayo-uiagalelei-84974/,college_football
Demond Williams Jr.,Basha,QB,1157409,84.0,2024,4.0,91.83842391304348,206.0,AZ,16035,https://on3static.com/uploads/assets/733/125/125733.jpg,https://www.on3.com/db/demond-williams-jr-34094/,college_football
Julian Lewis,Carrollton,QB,1144601,88.0,2025,4.0,95.89444424964938,56.0,GA,281282,https://on3static.com/uploads/assets/64/320/320064.jpg,https://www.on3.com/db/julian-lewis-147051/,college_football
Ahmad Hardy,Lawrence County,RB,1125510,89.0,2024,,,,,3778,https://on3static.com/uploads/assets/362/391/391362.png,https://www.on3.com/db/ahmad-hardy-240668/,college_football
Marcel Reed,Montgomery Bell Academy,QB,1109488,90.0,2023,4.0,90.06820652173914,329.0,TN,90494,https://on3static.com/uploads/assets/107/63/63107.jpg,https://www.on3.com/db/marcel-reed-82333/,college_football
Anthonie Knapp,Roswell,OT,1102443,92.0,2024,4.0,90.70885869565218,271.0,GA,3978,https://on3static.com/uploads/assets/409/331/331409.png,https://www.on3.com/db/anthonie-knapp-158129/,college_football
Cutter Boley,Lexington Christian Academy,QB,1077262,95.0,2024,4.0,89.53152173913044,389.0,KY,18902,https://on3static.com/uploads/assets/150/115/115150.jpg,https://www.on3.com/db/cutter-boley-151566/,college_football
Beau Pribula,Central York,QB,1063024,98.0,2022,3.0,88.5,461.0,PA,41952,https://on3static.com/uploads/assets/244/397/397244.jpg,https://www.on3.com/db/beau-pribula-9533/,college_football
Mario Craver,Clay-Chalkville,WR,1040610,,2024,4.0,90.64842391304347,279.0,AL,21561,https://on3static.com/uploads/assets/266/332/332266.png,https://www.on3.com/db/mario-craver-150238/,college_football
William Echoles,Houston,DL,1020914,,2024,4.0,93.67027173913043,126.0,MS,12109,https://on3static.com/uploads/assets/235/342/342235.jpeg,https://www.on3.com/db/william-echoles-175322/,college_football
Teitum Tuioti,Sheldon,EDGE,1018149,,2023,3.0,88.50679347826086,504.0,NE,3269,https://on3static.com/uploads/assets/18/219/219018.png,https://www.on3.com/db/teitum-tuioti-111133/,college_football
Kewan Lacy,Lancaster,RB,1015305,,2024,4.0,92.19559782608695,184.0,TX,6996,https://on3static.com/uploads/assets/603/215/215603.jpg,https://www.on3.com/db/kewan-lacy-150872/,college_football
Trevor Goosby,Melissa,OT,1006768,,2023,3.0,89.16059782608696,416.0,TX,2329,https://on3static.com/uploads/assets/141/209/209141.jpeg,https://www.on3.com/db/trevor-goosby-148200/,college_football
