name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Ali Sonier,Hamilton,BB,0,,2018,,,,,3418,https://on3static.com/uploads/assets/107/144/144107.jpg,https://www.on3.com/db/ali-sonier-176032/,college_gymnastics
Maddie Jones,Southeastern Gymnastics,All,0,,2022,,,,,2806,https://on3static.com/uploads/assets/821/152/152821.jpg,https://www.on3.com/db/maddie-jones-177354/,college_gymnastics
Kiara Gianfagna,Brownsburg,All,0,,2019,,,,,2419,https://on3static.com/uploads/assets/810/152/152810.jpg,https://www.on3.com/db/kiara-gianfagna-177344/,college_gymnastics
Jaedyn Rucker,Desert Ridge,VT,0,,2019,,,,,16636,https://on3static.com/uploads/assets/995/113/113995.png,https://www.on3.com/db/jaedyn-rucker-163190/,college_gymnastics
Alani Sabado,Apex Learning Virtual School,VT,0,,2020,,,,,7080,https://on3static.com/uploads/assets/997/113/113997.jpg,https://www.on3.com/db/alani-sabado-163191/,college_gymnastics
Makena Carrion,Los Alamitos,All,0,,2020,,,,,12322,https://on3static.com/uploads/assets/104/211/211104.jpg,https://www.on3.com/db/makena-carrion-166409/,college_gymnastics
Josie Bergstrom,Boyden-Hull,VT,0,,2022,,,,,3468,https://on3static.com/uploads/assets/973/264/264973.jpg,https://www.on3.com/db/josie-bergstrom-166155/,college_gymnastics
Jocelyn Moore,Hillsborough,All,0,,2021,,,,,2517,https://on3static.com/uploads/assets/310/107/107310.jpeg,https://www.on3.com/db/jocelyn-moore-162464/,college_gymnastics
Kiana Lewis,Bethel,VT,0,,2021,,,,,2654,https://on3static.com/uploads/assets/990/264/264990.png,https://www.on3.com/db/kiana-lewis-166489/,college_gymnastics
Lauren Letzsch,Colorado Connections Academy,VT,0,,2021,,,,,1935,https://on3static.com/uploads/assets/660/135/135660.jpg,https://www.on3.com/db/lauren-letzsch-175448/,college_gymnastics
